case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
10,CAz4,16,16,16,11889.18,886,16,1,29,6822.547776631061,6502.179798141733,3539.5477766310605,2962.6320215106757,4430.0,877.0,80.0,0,,,0.6636180000205059
11,C,16,16,16,15333.734,1120,16,1,29,6780.988907574396,8549.734382741517,3657.988907574395,4891.745475167127,5600.0,1104.0,80.0,0,,,0.8063111000228673
11,CAz3,16,16,16,15824.191,1211,16,1,29,6859.608571101875,8492.190841808504,3660.608571101875,4831.582270706633,6055.0,1197.0,80.0,0,,,0.775740399985807
11,CAz4,16,16,16,15829.239,1212,16,1,29,6864.65704255415,8491.23931326078,3659.657042554151,4831.582270706633,6060.0,1198.0,80.0,0,,,0.8065135999931954
12,C,16,16,16,9254.965,535,16,1,29,6206.72609417245,5966.9649821660505,3467.7260941724485,2499.238887993603,2675.0,533.0,80.0,0,,,0.39481339999474585
12,CAz3,16,16,16,10125.953,692,16,1,29,6680.20219080124,5896.953100469365,3469.2021908012393,2427.7509096681274,3460.0,689.0,80.0,0,,,0.2849625999806449
12,CAz4,16,16,16,10178.673,701,16,1,29,6686.20219080124,5895.6727873729515,3469.2021908012393,2426.4705965717144,3505.0,698.0,80.0,0,,,0.22030939999967813
13,C,16,16,16,13164.909,947,16,1,29,5635.488691792594,7417.909406193237,2967.488691792594,4450.420714400647,4735.0,932.0,80.0,0,,,0.6146729000029154
13,CAz3,16,16,16,14594.127,1191,16,1,29,5672.025142045495,7373.126926688161,2976.0251420454956,4397.101784642667,5955.0,1186.0,80.0,0,,,0.8483201999915764
13,CAz4,16,16,16,14594.127,1191,16,1,29,5672.025142045495,7373.126926688161,2976.0251420454956,4397.101784642667,5955.0,1186.0,80.0,0,,,0.8621507000061683
14,C,16,16,16,11691.554,744,16,1,29,6282.776142895715,7166.554100295939,3464.7761428957133,3701.777957400228,3720.0,725.0,80.0,0,,,0.651142599992454
14,CAz3,16,16,16,12820.575,917,16,1,29,6711.441496930744,7253.575464114195,3541.4414969307427,3712.1339671834535,4585.0,902.0,80.0,0,,,0.45211209999979474
14,CAz4,16,16,16,12805.222,923,16,1,29,6748.970832030164,7202.2220889827595,3567.9708320301634,3634.2512569525975,4615.0,908.0,80.0,0,,,0.5388389999861829
