case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
223,C,12,12,12,7082.343,317,12,1,29,5459.923395173368,5132.342977256918,3662.9233951733668,1469.4195820835537,1585.0,305.0,60.0,0,,,0.4004238999914378
223,CAz3,12,12,12,7499.797,396,12,1,29,6001.673561690632,5080.796510237482,3714.67356169063,1366.1229485468534,1980.0,379.0,60.0,0,,,0.21781970001757145
223,CAz4,12,12,12,7897.319,460,12,1,29,6271.673561690632,5079.318736412466,3714.67356169063,1364.645174721837,2300.0,458.0,60.0,0,,,0.18942280000192113
224,C,16,16,16,5979.456,291,16,1,29,2748.9524030940115,4157.455778003464,1724.9524030940117,2432.5033749094523,1455.0,287.0,80.0,0,,,0.5612628000089899
224,CAz3,16,16,16,6240.85,333,16,1,29,2915.955101348969,4170.850204583508,1724.9551013489697,2445.895103234538,1665.0,325.0,80.0,0,,,0.4471882000216283
224,CAz4,16,16,16,6429.321,380,16,1,29,3041.955101348969,4074.321396535679,1724.9551013489697,2349.3662951867095,1900.0,375.0,80.0,0,,,0.4592885000165552
225,C,15,15,15,8520.006,317,15,1,29,5378.676115946536,6564.005629231192,3676.676115946536,2887.329513284657,1585.0,296.0,75.0,0,,,0.5747789999877568
225,CAz3,15,15,15,7851.515,393,15,1,29,6002.9448561829995,5428.515041208019,3732.944856182998,1695.5701850250216,1965.0,383.0,75.0,0,,,0.09028659999603406
225,CAz4,15,15,15,8051.463,443,15,1,29,6313.474466285174,5323.4634689440745,3756.474466285172,1566.9890026589012,2215.0,438.0,75.0,0,,,0.05639899999368936
226,C,14,14,14,7500.709,314,14,1,29,5416.5264323263955,5554.708614124202,3629.5264323263946,1925.182181797807,1570.0,306.0,70.0,0,,,0.25554689997807145
226,CAz3,14,14,14,7744.758,377,14,1,29,5799.104834339109,5422.758109566924,3635.1048343391076,1787.653275227817,1885.0,367.0,70.0,0,,,0.2088577999966219
226,CAz4,14,14,14,8268.772,470,14,1,29,6342.7257287804805,5381.772354800812,3675.7257287804787,1706.0466260203323,2350.0,467.0,70.0,0,,,0.11497070000041276
227,C,12,12,12,8069.105,307,12,1,29,5332.5264323263955,6182.105240000273,3629.5264323263946,2552.5788076738804,1535.0,292.0,60.0,0,,,0.33946769998874515
227,CAz3,12,12,12,7540.199,393,12,1,29,5982.08850829496,5126.198579524007,3670.088508294959,1456.110071229048,1965.0,389.0,60.0,0,,,0.12016130000120029
227,CAz4,12,12,12,7498.216,410,12,1,29,6252.221810027896,4981.215635673597,3787.2218100278956,1193.9938256457021,2050.0,407.0,60.0,0,,,0.034627199987880886
228,C,15,15,15,6897.552,222,15,1,29,4871.232859406392,5496.552418863599,3643.232859406392,1853.3195594572064,1110.0,216.0,75.0,0,,,0.38516549998894334
228,CAz3,15,15,15,7013.159,351,15,1,29,5687.5474475654155,4833.158696216479,3657.5474475654146,1175.6112486510638,1755.0,350.0,75.0,0,,,0.07571900001494214
228,CAz4,15,15,15,7437.549,422,15,1,29,6040.900610814146,4832.5487483261495,3656.900610814144,1175.6481375120056,2110.0,420.0,75.0,0,,,0.09033640002598986
229,C,15,15,15,8636.307,314,15,1,29,5266.5264323263955,6705.307109231023,3629.5264323263946,3075.78067690463,1570.0,286.0,75.0,0,,,0.6961364000162575
229,CAz3,15,15,15,8416.155,408,15,1,29,5855.425217453146,5901.154516750221,3631.425217453145,2269.729299297077,2040.0,400.0,75.0,0,,,0.5277485999977216
229,CAz4,15,15,15,8268.617,441,15,1,29,6197.219861471702,5553.617032895093,3645.219861471701,1908.3971714233926,2205.0,435.0,75.0,0,,,0.08705249999184161
230,C,13,13,13,8072.607,358,13,1,29,5638.5264323263955,5873.607262923962,3629.5264323263946,2244.080830597567,1790.0,344.0,65.0,0,,,0.4033734000113327
230,CAz3,13,13,13,7956.471,421,13,1,29,6212.01830067292,5370.470917415461,3715.0183006729194,1655.4526167425424,2105.0,416.0,65.0,0,,,0.2237946999957785
230,CAz4,13,13,13,7888.54,426,13,1,29,6265.1097442752025,5268.540015560444,3714.1097442752016,1554.4302712852425,2130.0,425.0,65.0,0,,,0.16847030000644736
231,C,11,11,11,8595.844,358,11,1,29,5690.484177908675,6401.843979763208,3652.4841779086746,2749.3598018545354,1790.0,349.0,55.0,0,,,0.23836909999954514
231,CAz3,11,11,11,7642.071,379,11,1,29,5906.114006683628,5315.0712183990545,3653.114006683626,1661.9572117154275,1895.0,377.0,55.0,0,,,0.12380279999342747
231,CAz4,11,11,11,7905.247,431,11,1,29,6229.605202999412,5269.246545804106,3683.60520299941,1585.6413428046956,2155.0,426.0,55.0,0,,,0.020286699989810586
232,C,11,11,11,7456.418,360,11,1,29,5712.074474274455,5249.417659359826,3644.0744742744537,1605.343185085372,1800.0,352.0,55.0,0,,,0.3526498000137508
232,CAz3,11,11,11,7838.132,442,11,1,29,6174.0744742744555,5140.132091590594,3644.0744742744537,1496.05761731614,2210.0,433.0,55.0,0,,,0.15395059998263605
232,CAz4,11,11,11,7757.374,439,11,1,29,6235.938485564788,5075.373797444385,3652.938485564786,1422.4353118795984,2195.0,432.0,55.0,0,,,0.09345990000292659
233,C,16,16,16,6782.122,213,16,1,29,3910.519467305252,5433.122366692193,2748.519467305252,2684.602899386941,1065.0,204.0,80.0,0,,,0.4464010999945458
233,CAz3,16,16,16,6719.272,305,16,1,29,4460.060395027837,4820.27238740293,2790.0603950278373,2030.211992375093,1525.0,294.0,80.0,0,,,0.16900009999517351
233,CAz4,16,16,16,7014.993,390,16,1,29,4838.435000565287,4596.992628368173,2804.4350005652873,1792.5576278028868,1950.0,388.0,80.0,0,,,0.08856239999295212
234,C,11,11,11,8069.3,409,11,1,29,5908.5264323263955,5581.300068945773,3629.5264323263946,1951.7736366193803,2045.0,388.0,55.0,0,,,0.30107200000202283
234,CAz3,11,11,11,8102.015,467,11,1,29,6291.849667465995,5255.0148955342875,3666.849667465993,1588.1652280682945,2335.0,457.0,55.0,0,,,0.18543399998452514
234,CAz4,11,11,11,8317.218,535,11,1,29,6697.860624776969,5056.218101043352,3690.86062477697,1365.3574762663818,2675.0,531.0,55.0,0,,,0.18497610001941212
235,C,11,11,11,7769.415,371,11,1,29,5752.5264323263955,5498.415068399652,3629.5264323263946,1868.888636073257,1855.0,361.0,55.0,0,,,0.3188527000020258
235,CAz3,11,11,11,7748.465,423,11,1,29,6058.764810040658,5167.465161987366,3631.764810040657,1535.7003519467087,2115.0,411.0,55.0,0,,,0.15204430001904257
235,CAz4,11,11,11,7950.092,459,11,1,29,6297.491976770112,5148.092412239557,3649.4919767701117,1498.6004354694453,2295.0,452.0,55.0,0,,,0.09477730002254248
236,C,13,13,13,8042.354,330,13,1,29,5554.5264323263955,6000.353988817045,3629.5264323263946,2370.82755649065,1650.0,327.0,65.0,0,,,0.17688120002276264
236,CAz3,13,13,13,7835.008,379,13,1,29,5902.952481091294,5499.008005548447,3672.952481091294,1826.0555244571547,1895.0,376.0,65.0,0,,,0.1404655999795068
236,CAz4,13,13,13,8129.973,461,13,1,29,6348.468980906001,5304.97349652065,3699.468980906001,1605.50451561465,2305.0,455.0,65.0,0,,,0.06997429998591542
237,C,15,15,15,8217.306,268,15,1,29,5062.5264323263955,6547.305812259136,3629.5264323263946,2917.7793799327433,1340.0,255.0,75.0,0,,,0.39510739999241196
237,CAz3,15,15,15,7507.491,321,15,1,29,5559.474434628948,5515.490788826282,3715.4744346289476,1800.0163541973345,1605.0,312.0,75.0,0,,,0.2893325999903027
237,CAz4,15,15,15,7848.083,407,15,1,29,6026.796888122003,5332.083071961786,3714.796888122002,1617.2861838397846,2035.0,406.0,75.0,0,,,0.06667790000210516
238,C,11,11,11,7658.797,381,11,1,29,5794.5264323263955,5329.796987663734,3629.5264323263946,1700.2705553373369,1905.0,369.0,55.0,0,,,0.2548260999901686
238,CAz3,11,11,11,7451.839,427,11,1,29,6216.994477024351,4841.839441971123,3695.99447702435,1145.8449649467723,2135.0,420.0,55.0,0,,,0.06371379998745397
238,CAz4,11,11,11,7542.971,443,11,1,29,6336.811414055375,4836.971478039746,3695.8114140553735,1141.1600639843734,2215.0,436.0,55.0,0,,,0.024011500005144626
239,C,11,11,11,7915.776,371,11,1,29,5679.741865229534,5656.776488250903,3629.741865229533,2027.0346230213727,1855.0,349.0,55.0,0,,,0.5069220000004862
