case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
36,C3FDirect,13,13,13,7699.132,382,13,1,29,5906.584587896647,5347.1315907784065,3773.5845878966456,1573.5470028817601,1910.0,377.0,65.0,0,3,C,84,80,0.17793939998955466
36,B,13,13,13,8647.166,341,13,1,27,6074.487902413164,6545.165625223007,4110.487902413165,2434.6777228098404,1705.0,332.0,65.0,0,,,,,0.1820189999998547
36,C,13,13,13,8112.547,386,13,1,29,5841.143582639586,5744.547326845698,3637.1435826395864,2107.403744206112,1930.0,373.0,65.0,0,,,,,0.36716249998426065
37,Cplus3F,12,12,12,8934.955,465,12,1,29,6195.086409205817,6102.955452289128,3705.0864092058173,2397.8690430833117,2325.0,447.0,60.0,0,3,C,55,65,0.17681040000752546
37,C3FDirect,12,12,12,8934.955,465,12,1,29,6195.086409205817,6102.955452289128,3705.0864092058173,2397.8690430833117,2325.0,447.0,60.0,0,3,C,55,65,0.19437209999887273
37,B,12,12,12,9273.921,435,12,1,27,6563.238753310971,6629.920824676014,4125.238753310973,2504.6820713650427,2175.0,409.0,60.0,0,,,,,0.3518622000119649
37,C,12,12,12,9949.845,535,12,1,29,6318.712881905911,6694.844622277986,3632.7128819059085,3062.131740372077,2675.0,520.0,60.0,0,,,,,0.3214072000118904
38,Cplus3F,10,10,10,8552.046,432,10,1,29,6066.144314908562,5945.046011706427,3694.144314908561,2250.9016967978655,2160.0,397.0,50.0,0,4,C,93,57,0.3174577000027057
38,C3FDirect,10,10,10,8552.046,432,10,1,29,6066.144314908562,5945.046011706427,3694.144314908561,2250.9016967978655,2160.0,397.0,50.0,0,4,C,93,57,0.26553059997968376
38,B,10,10,10,8070.537,378,10,1,27,6279.917244942429,5760.537013423772,4085.9172449424295,1674.6197684813444,1890.0,370.0,50.0,0,,,,,0.20367240000632592
38,C,10,10,10,9315.02,494,10,1,29,6184.526432326396,6331.0195186579585,3629.5264323263946,2701.4930863315626,2470.0,464.0,50.0,0,,,,,0.27501690000644885
39,Cplus3F,15,15,15,8434.089,364,15,1,29,5674.990034402171,6194.088807568243,3680.99003440217,2513.0987731660744,1820.0,345.0,75.0,0,4,C,158,72,0.556528499990236
39,C3FDirect,15,15,15,8434.089,364,15,1,29,5674.990034402171,6194.088807568243,3680.99003440217,2513.0987731660744,1820.0,345.0,75.0,0,4,C,158,72,0.5687872999988031
39,B,15,15,15,8518.509,348,15,1,27,6135.040968364804,6368.508933215307,4154.040968364805,2214.4679648505016,1740.0,335.0,75.0,0,,,,,0.43822899999213405
39,C,15,15,15,9039.583,422,15,1,29,5789.504956601245,6454.583032157177,3673.504956601245,2781.0780755559313,2110.0,400.0,75.0,0,,,,,0.6188666000089142
40,Cplus3F,11,11,11,7985.233,396,11,1,29,5955.527280943573,5560.232746043328,3636.527280943573,1923.7054650997554,1980.0,390.0,55.0,0,2,C,79,41,0.19544030001270585
40,C3FDirect,11,11,11,7985.233,396,11,1,29,5955.527280943573,5560.232746043328,3636.527280943573,1923.7054650997554,1980.0,390.0,55.0,0,2,C,79,41,0.1940173000039067
40,B,11,11,11,8487.529,368,11,1,27,6169.458485431808,6245.529298739485,4114.458485431809,2131.07081330768,1840.0,347.0,55.0,0,,,,,0.31906189999426715
40,C,11,11,11,8274.995,411,11,1,29,5992.526432326396,5762.9951739785,3629.5264323263946,2133.4687416521037,2055.0,402.0,55.0,0,,,,,0.3209299999871291
41,Cplus3F,16,16,16,7987.408,340,16,1,29,4331.018030854491,5881.4080518554,2778.0180308544914,3103.39002100091,1700.0,326.0,80.0,0,2,C,172,104,0.4677660000161268
41,C3FDirect,16,16,16,7987.408,340,16,1,29,4331.018030854491,5881.4080518554,2778.0180308544914,3103.39002100091,1700.0,326.0,80.0,0,2,C,172,104,0.48240929999155924
41,B,16,16,16,8889.027,358,16,1,27,5547.949212636455,6676.026559226057,3750.949212636456,2925.0773465896,1790.0,343.0,80.0,0,,,,,0.6604368999833241
41,C,16,16,16,8722.696,416,16,1,29,4475.018030854491,6162.695967330162,2778.0180308544914,3384.6779364756726,2080.0,400.0,80.0,0,,,,,0.4991920000175014
42,Cplus3F,13,13,13,7678.018,360,13,1,29,5826.842605159607,5460.018233825442,3692.842605159607,1767.1756286658363,1800.0,353.0,65.0,0,2,C,89,51,0.21773469998151995
42,C3FDirect,13,13,13,7678.018,360,13,1,29,5826.842605159607,5460.018233825442,3692.842605159607,1767.1756286658363,1800.0,353.0,65.0,0,2,C,89,51,0.18436789998668246
42,B,13,13,13,8628.238,344,13,1,27,6142.301189970791,6505.237566424914,4125.301189970792,2379.9363764541245,1720.0,338.0,65.0,0,,,,,0.11815110000316054
42,C,13,13,13,8679.469,415,13,1,29,5998.646884416772,6137.469485288406,3631.646884416771,2505.8226008716347,2075.0,402.0,65.0,0,,,,,0.32077249998110346
43,Cplus3F,13,13,13,7860.342,380,13,1,29,5883.778047235925,5519.342137888311,3699.7780472359236,1819.5640906523872,1900.0,376.0,65.0,0,5,C,54,47,0.1305358000099659
43,C3FDirect,13,13,13,7860.342,380,13,1,29,5883.778047235925,5519.342137888311,3699.7780472359236,1819.5640906523872,1900.0,376.0,65.0,0,5,C,54,47,0.1195268000010401
43,B,13,13,13,7922.295,336,13,1,27,6073.2827098347425,5848.295314165179,4138.282709834743,1710.0126043304344,1680.0,329.0,65.0,0,,,,,0.32156539999414235
43,C,13,13,13,9085.876,410,13,1,29,5927.0480296196065,6569.876255275714,3700.048029619605,2869.82822565611,2050.0,401.0,65.0,0,,,,,0.21077089998289011
44,Cplus3F,10,10,10,8265.171,435,10,1,29,6111.095683375027,5610.170716092177,3649.095683375026,1961.075032717152,2175.0,430.0,50.0,0,1,C,73,51,0.2310418999986723
44,C3FDirect,10,10,10,8265.171,435,10,1,29,6111.095683375027,5610.170716092177,3649.095683375026,1961.075032717152,2175.0,430.0,50.0,0,1,C,73,51,0.19218900002306327
44,B,10,10,10,8890.693,437,10,1,27,6612.8719793931805,6225.693373512165,4081.871979393182,2143.821394118981,2185.0,430.0,50.0,0,,,,,0.20289680000860244
44,C,10,10,10,8537.637,460,10,1,29,6260.872248724956,5740.636539553726,3641.872248724955,2098.7642908287717,2300.0,447.0,50.0,0,,,,,0.25258390000090003
45,Cplus3F,11,11,11,7523.023,416,11,1,29,6047.909693304398,4982.022921135711,3704.9096933043975,1277.1132278313135,2080.0,406.0,55.0,0,3,C,79,41,0.2519845000060741
45,C3FDirect,11,11,11,7523.023,416,11,1,29,6047.909693304398,4982.022921135711,3704.9096933043975,1277.1132278313135,2080.0,406.0,55.0,0,3,C,79,41,0.32342689999495633
45,B,11,11,11,8426.948,427,11,1,27,6552.29179848336,5819.948069307708,4082.2917984833616,1737.6562708243462,2135.0,417.0,55.0,0,,,,,0.343790800019633
45,C,11,11,11,8091.761,404,11,1,29,5977.611784176529,5623.760847043799,3669.611784176529,1954.1490628672711,2020.0,393.0,55.0,0,,,,,0.3633235000015702
46,Cplus3F,10,10,10,8492.492,452,10,1,29,6220.468491796357,5744.491988019486,3643.4684917963555,2101.0234962231325,2260.0,438.0,50.0,0,1,C,90,38,0.2575895999907516
46,C3FDirect,10,10,10,8492.492,452,10,1,29,6220.468491796357,5744.491988019486,3643.4684917963555,2101.0234962231325,2260.0,438.0,50.0,0,1,C,90,38,0.2533287999976892
46,B,10,10,10,9198.612,436,10,1,27,6552.878914781186,6552.611823369933,4094.8789147811876,2457.7329085887463,2180.0,416.0,50.0,0,,,,,0.4240832999930717
46,C,10,10,10,9945.768,526,10,1,29,6328.526432326396,6762.76830168099,3629.5264323263946,3133.2418693545983,2630.0,503.0,50.0,0,,,,,0.37509570000111125
47,Cplus3F,15,15,15,7172.046,344,15,1,29,5550.454848567027,5036.046358888862,3703.4548485670266,1332.591510321836,1720.0,341.0,75.0,0,3,C,95,99,0.0752245000039693
47,C3FDirect,15,15,15,7172.046,344,15,1,29,5550.454848567027,5036.046358888862,3703.4548485670266,1332.591510321836,1720.0,341.0,75.0,0,3,C,95,99,0.1162264000158757
47,B,15,15,15,9433.052,448,15,1,27,6500.846816678483,6687.05247394366,4134.846816678485,2552.2056572651736,2240.0,431.0,75.0,0,,,,,0.550144500011811
47,C,15,15,15,8257.933,384,15,1,29,5680.5264323263955,5891.932711843164,3629.5264323263946,2262.40627951677,1920.0,371.0,75.0,0,,,,,0.4519424999889452
48,Cplus3F,14,14,14,8937.361,389,14,1,29,5656.203813725128,6558.360691471365,3675.2038137251284,2883.156877746237,1945.0,364.0,70.0,0,3,C,114,83,0.29105060000438243
48,C3FDirect,14,14,14,8937.361,389,14,1,29,5656.203813725128,6558.360691471365,3675.2038137251284,2883.156877746237,1945.0,364.0,70.0,0,3,C,114,83,0.2701004999980796
48,B,14,14,14,7591.219,305,14,1,27,5885.742232127416,5696.219156858172,4113.742232127417,1582.4769247307554,1525.0,300.0,70.0,0,,,,,0.29128470001160167
48,C,14,14,14,9518.757,424,14,1,29,5757.0773627258595,6923.757450108004,3630.0773627258586,3293.6800873821476,2120.0,405.0,70.0,0,,,,,0.45735669997520745
49,Cplus3F,16,16,16,8557.82,384,16,1,29,5149.432827957956,6183.820038062679,3384.432827957956,2799.3872101047205,1920.0,374.0,80.0,0,4,C,115,109,0.5441903999890201
49,C3FDirect,16,16,16,8557.82,384,16,1,29,5149.432827957956,6183.820038062679,3384.432827957956,2799.3872101047205,1920.0,374.0,80.0,0,4,C,115,109,0.49302320001879707
49,B,16,16,16,9117.035,376,16,1,27,5730.553318573218,6808.035394710482,3758.55331857322,3049.4820761372634,1880.0,349.0,80.0,0,,,,,0.578497900016373
49,C,16,16,16,8483.779,366,16,1,29,5215.763262621534,6224.778654117921,3383.7632626215327,2841.0153914963885,1830.0,349.0,80.0,0,,,,,0.49429370000143535
50,Cplus3F,12,12,12,8667.933,383,12,1,29,5784.1055491053285,6321.933326119563,3657.1055491053276,2664.827777014237,1915.0,371.0,60.0,0,4,C,124,49,0.13156450001406483
50,C3FDirect,12,12,12,8667.933,383,12,1,29,5784.1055491053285,6321.933326119563,3657.1055491053276,2664.827777014237,1915.0,371.0,60.0,0,4,C,124,49,0.16557969999848865
50,B,12,12,12,8978.095,418,12,1,27,6493.783184746648,6420.0949409308605,4083.7831847466496,2336.3117561842123,2090.0,408.0,60.0,0,,,,,0.27492749999510124
50,C,12,12,12,9287.915,378,12,1,29,5731.103053264542,6976.914620790999,3657.103053264542,3319.8115675264585,1890.0,361.0,60.0,0,,,,,0.18424030000460334
51,Cplus3F,15,15,15,8672.004,386,15,1,29,5775.456663978427,6299.004144783034,3712.4566639784275,2586.5474808046033,1930.0,368.0,75.0,0,2,C,98,84,0.34441449999576434
51,C3FDirect,15,15,15,8672.004,386,15,1,29,5775.456663978427,6299.004144783034,3712.4566639784275,2586.5474808046033,1930.0,368.0,75.0,0,2,C,98,84,0.3595603999856394
51,B,15,15,15,8929.652,376,15,1,27,6230.25821747296,6609.652048807967,4103.2582174729605,2506.393831335006,1880.0,365.0,75.0,0,,,,,0.3745870999991894
51,C,15,15,15,9194.64,452,15,1,29,5981.3743146106945,6430.639677391111,3639.3743146106926,2791.2653627804166,2260.0,429.0,75.0,0,,,,,0.7203198999923188
52,Cplus3F,11,11,11,7968.166,437,11,1,29,6085.318425948945,5306.165792782499,3677.3184259489444,1628.8473668335541,2185.0,422.0,55.0,0,1,C,127,71,0.1576706999912858
52,C3FDirect,11,11,11,7968.166,437,11,1,29,6085.318425948945,5306.165792782499,3677.3184259489444,1628.8473668335541,2185.0,422.0,55.0,0,1,C,127,71,0.11817940001492389
52,B,11,11,11,8033.55,353,11,1,27,6218.5079600788995,5862.549859495957,4110.5079600789,1752.0418994170552,1765.0,351.0,55.0,0,,,,,0.04112760000862181
52,C,11,11,11,8202.51,490,11,1,29,6358.526432326396,5217.510012980872,3629.5264323263946,1587.9835806544781,2450.0,480.0,55.0,0,,,,,0.2505253000126686
53,Cplus3F,11,11,11,8156.385,441,11,1,29,6302.268956619247,5460.3850396642265,3728.2689566192453,1732.1160830449792,2205.0,436.0,55.0,0,3,C,73,39,0.19250319999991916
53,C3FDirect,11,11,11,8156.385,441,11,1,29,6302.268956619247,5460.3850396642265,3728.2689566192453,1732.1160830449792,2205.0,436.0,55.0,0,3,C,73,39,0.21786930001690052
53,B,11,11,11,8834.485,411,11,1,27,6427.097417739711,6329.4845814096125,4095.097417739712,2234.3871636699027,2055.0,395.0,55.0,0,,,,,0.405185799987521
53,C,11,11,11,8341.282,450,11,1,29,6262.769246558996,5591.281541962593,3636.769246558994,1954.5122954035985,2250.0,445.0,55.0,0,,,,,0.21584610000718385
54,Cplus3F,13,13,13,8407.871,374,13,1,29,5751.413863550426,6124.871261173035,3704.413863550426,2420.4573976226097,1870.0,348.0,65.0,0,4,C,42,57,0.3209498999931384
54,C3FDirect,13,13,13,8407.871,374,13,1,29,5751.413863550426,6124.871261173035,3704.413863550426,2420.4573976226097,1870.0,348.0,65.0,0,4,C,42,57,0.32301360002020374
54,B,13,13,13,8921.695,386,13,1,27,6271.512292320823,6568.694510312145,4157.512292320825,2411.182217991325,1930.0,358.0,65.0,0,,,,,0.3686258999805432
54,C,13,13,13,9308.728,394,13,1,29,5646.06922724673,6907.7284459420525,3638.0692272467304,3269.659218695324,1970.0,366.0,65.0,0,,,,,0.3228415000194218
55,Cplus3F,15,15,15,8979.079,401,15,1,29,5776.6498334236485,6527.078932252601,3656.64983342365,2870.4290988289513,2005.0,372.0,75.0,0,1,C,189,67,0.41788029999588616
55,C3FDirect,15,15,15,8979.079,401,15,1,29,5776.6498334236485,6527.078932252601,3656.64983342365,2870.4290988289513,2005.0,372.0,75.0,0,1,C,189,67,0.41379680001409724
55,B,15,15,15,8257.065,317,15,1,27,5949.661125659709,6285.064965794984,4111.661125659711,2173.4038401352723,1585.0,312.0,75.0,0,,,,,0.3239224999852013
55,C,15,15,15,9429.168,418,15,1,29,5986.526432326396,6857.168196041511,3629.5264323263946,3227.641763715117,2090.0,407.0,75.0,0,,,,,0.45243840001057833
56,Cplus3F,10,10,10,8107.137,441,10,1,29,6221.824545762346,5422.136759791668,3675.824545762346,1746.3122140293226,2205.0,430.0,50.0,0,2,C,50,38,0.24993109999923036
56,C3FDirect,10,10,10,8107.137,441,10,1,29,6221.824545762346,5422.136759791668,3675.824545762346,1746.3122140293226,2205.0,430.0,50.0,0,2,C,50,38,0.21834539997507818
56,B,10,10,10,9116.851,436,10,1,27,6597.646598136134,6464.851334821928,4091.6465981361357,2373.2047366857905,2180.0,422.0,50.0,0,,,,,0.28266239998629317
56,C,10,10,10,8311.025,441,10,1,29,6142.526432326396,5624.024632769358,3629.5264323263946,1994.4982004429646,2205.0,432.0,50.0,0,,,,,0.28044600001885556
57,Cplus3F,11,11,11,8385.537,420,11,1,29,6064.240609182091,5823.537304206747,3716.2406091820894,2107.2966950246587,2100.0,407.0,55.0,0,2,C,124,54,0.34681709998403676
57,C3FDirect,11,11,11,8385.537,420,11,1,29,6064.240609182091,5823.537304206747,3716.2406091820894,2107.2966950246587,2100.0,407.0,55.0,0,2,C,124,54,0.4280103000055533
57,B,11,11,11,8470.87,424,11,1,27,6596.518233429625,5875.8701864088525,4096.518233429627,1779.3519529792247,2120.0,420.0,55.0,0,,,,,0.14031059999251738
57,C,11,11,11,8798.022,432,11,1,29,6120.040749599275,6166.021660996294,3668.040749599273,2497.9809113970236,2160.0,417.0,55.0,0,,,,,0.45240409998223186
58,Cplus3F,12,12,12,7439.826,400,12,1,29,6091.32014450655,4982.825610224509,3691.3201445065483,1291.5054657179608,2000.0,397.0,60.0,0,1,C,55,58,0.06747539999196306
58,C3FDirect,12,12,12,7439.826,400,12,1,29,6091.32014450655,4982.825610224509,3691.3201445065483,1291.5054657179608,2000.0,397.0,60.0,0,1,C,55,58,0.057454499998129904
58,B,12,12,12,8216.608,435,12,1,27,6631.6045249987055,5551.608416642213,4089.6045249987064,1462.0038916435071,2175.0,430.0,60.0,0,,,,,0.21178799998597242
58,C,12,12,12,8351.769,443,12,1,29,6226.812118337003,5636.768821669881,3630.8121183370013,2005.9567033328788,2215.0,440.0,60.0,0,,,,,0.1715908999904059
59,Cplus3F,11,11,11,8931.432,486,11,1,29,6093.011856876262,5970.432263039249,3630.011856876259,2340.4204061629925,2430.0,476.0,55.0,0,3,C,72,80,0.3403915999806486
59,C3FDirect,11,11,11,8931.432,486,11,1,29,6093.011856876262,5970.432263039249,3630.011856876259,2340.4204061629925,2430.0,476.0,55.0,0,3,C,72,80,0.33003159999498166
59,B,11,11,11,8554.086,351,11,1,27,6090.872699416612,6403.086065447494,4082.872699416613,2320.2133660308823,1755.0,341.0,55.0,0,,,,,0.3205313000071328
59,C,11,11,11,9955.09,505,11,1,29,6093.52647711781,6894.090385577093,3629.526477117807,3264.563908459286,2525.0,481.0,55.0,0,,,,,0.4344494999968447
60,Cplus3F,10,10,10,7996.371,470,10,1,29,6292.522262017428,5140.370941328776,3637.5222620174277,1502.8486793113482,2350.0,456.0,50.0,0,2,C,54,41,0.21004970002104528
60,C3FDirect,10,10,10,7996.371,470,10,1,29,6292.522262017428,5140.370941328776,3637.5222620174277,1502.8486793113482,2350.0,456.0,50.0,0,2,C,54,41,0.15335579999373294
60,B,10,10,10,8737.883,422,10,1,27,6608.642641294416,6164.883286252081,4140.6426412944165,2024.2406449576629,2110.0,413.0,50.0,0,,,,,0.14922310001566075
60,C,10,10,10,9551.878,542,10,1,29,6459.1967865962,6252.877582922095,3635.1967865961983,2617.680796325896,2710.0,539.0,50.0,0,,,,,0.3380831000104081
61,Cplus3F,15,15,15,8391.507,377,15,1,29,5691.859434643187,6085.506556757539,3675.8594346431887,2409.647122114354,1885.0,346.0,75.0,0,3,C,117,67,0.2827132999955211
61,C3FDirect,15,15,15,8391.507,377,15,1,29,5691.859434643187,6085.506556757539,3675.8594346431887,2409.647122114354,1885.0,346.0,75.0,0,3,C,117,67,0.3361795999808237
61,B,15,15,15,8893.996,363,15,1,27,6232.082600220232,6659.996008922485,4187.082600220233,2472.913408702254,1815.0,344.0,75.0,0,,,,,0.3722195999871474
61,C,15,15,15,9052.157,454,15,1,29,5893.059453725425,6283.157181634283,3664.0594537254237,2619.097727908862,2270.0,424.0,75.0,0,,,,,0.5734711000113748
62,Cplus3F,13,13,13,8319.203,415,13,1,29,6023.285153245431,5780.202830261955,3676.28515324543,2103.917677016527,2075.0,399.0,65.0,0,1,C,70,53,0.26289689997793175
62,C3FDirect,13,13,13,8319.203,415,13,1,29,6023.285153245431,5780.202830261955,3676.28515324543,2103.917677016527,2075.0,399.0,65.0,0,1,C,70,53,0.22983180001028813
62,B,13,13,13,8471.015,356,13,1,27,6162.5199120538755,6276.0148522327445,4101.519912053876,2174.4949401788667,1780.0,350.0,65.0,0,,,,,0.33756369998445734
62,C,13,13,13,8871.551,461,13,1,29,6063.595251395848,6061.551052189871,3629.5952513958464,2431.9558007940245,2305.0,440.0,65.0,0,,,,,0.5019610000017565
63,Cplus3F,11,11,11,8068.971,449,11,1,29,6240.734369614989,5328.971460053079,3676.734369614987,1652.2370904380923,2245.0,440.0,55.0,0,1,C,65,45,0.17722050001611933
63,C3FDirect,11,11,11,8068.971,449,11,1,29,6240.734369614989,5328.971460053079,3676.734369614987,1652.2370904380923,2245.0,440.0,55.0,0,1,C,65,45,0.186285300005693
63,B,11,11,11,7974.265,384,11,1,27,6417.0867185596835,5624.264988250867,4178.086718559684,1446.1782696911825,1920.0,375.0,55.0,0,,,,,0.2769842999987304
63,C,11,11,11,8083.493,433,11,1,29,6179.290311016778,5438.492859300647,3656.2903110167754,1782.2025482838721,2165.0,425.0,55.0,0,,,,,0.2423228000116069
64,Cplus3F,16,16,16,8494.448,353,16,1,29,4555.037596346786,6328.447981799903,2957.037596346787,3371.410385453119,1765.0,321.0,80.0,0,1,C,189,98,0.6823582999932114
64,C3FDirect,16,16,16,8494.448,353,16,1,29,4555.037596346786,6328.447981799903,2957.037596346787,3371.410385453119,1765.0,321.0,80.0,0,1,C,189,98,0.6960835000209045
64,B,16,16,16,8516.233,361,16,1,27,6020.5689857187135,6283.232669078379,3961.5689857187144,2321.663683359665,1805.0,348.0,80.0,0,,,,,0.3100421999988612
64,C,16,16,16,8858.126,434,16,1,29,4921.208481566142,6199.126302264536,2956.2084815661415,3242.917820698396,2170.0,409.0,80.0,0,,,,,0.5764294000109658
65,Cplus3F,10,10,10,8225.684,443,10,1,27,6726.470031650621,5520.683558305359,4096.470031650621,1424.2135266547396,2215.0,440.0,50.0,0,0,B,0,0,0.0940139000013005
65,C3FDirect,10,10,10,8493.352,480,10,1,29,6325.591425243921,5587.3521995436895,3689.5914252439197,1897.7607742997702,2400.0,456.0,50.0,0,0,C,113,53,0.20637520001037046
65,B,10,10,10,8225.684,443,10,1,27,6726.470031650621,5520.683558305359,4096.470031650621,1424.2135266547396,2215.0,440.0,50.0,0,,,,,0.08620029999292456
65,C,10,10,10,9104.551,507,10,1,29,6352.526432326396,6048.550859251138,3629.5264323263946,2419.0244269247437,2535.0,471.0,50.0,0,,,,,0.39501589999417774
66,Cplus3F,14,14,14,7835.984,377,14,1,29,5717.645389569285,5509.983783911228,3701.645389569283,1808.3383943419446,1885.0,371.0,70.0,0,2,C,124,88,0.3191244000045117
66,C3FDirect,14,14,14,7835.984,377,14,1,29,5717.645389569285,5509.983783911228,3701.645389569283,1808.3383943419446,1885.0,371.0,70.0,0,2,C,124,88,0.26473779999651015
66,B,14,14,14,8238.794,322,14,1,27,5898.744763193433,6256.794079072251,4126.744763193433,2130.0493158788217,1610.0,302.0,70.0,0,,,,,0.4511968999868259
66,C,14,14,14,8699.45,402,14,1,29,5891.464013197807,6233.4500319771705,3637.4640131978053,2595.9860187793643,2010.0,386.0,70.0,0,,,,,0.4612236999964807
67,Cplus3F,11,11,11,8127.701,453,11,1,29,6246.998712700612,5358.700594076202,3640.9987127006107,1717.701881375592,2265.0,449.0,55.0,0,1,C,62,49,0.15192139998544008
67,C3FDirect,11,11,11,8127.701,453,11,1,29,6246.998712700612,5358.700594076202,3640.9987127006107,1717.701881375592,2265.0,449.0,55.0,0,1,C,62,49,0.16144890000578016
67,B,11,11,11,9309.501,434,11,1,27,6598.919544533138,6663.500619595483,4099.91954453314,2563.5810750623414,2170.0,421.0,55.0,0,,,,,0.28088520001620054
67,C,11,11,11,8903.433,484,11,1,29,6322.526432326396,5965.432897102661,3629.5264323263946,2335.9064647762675,2420.0,463.0,55.0,0,,,,,0.212682000012137
68,Cplus3F,14,14,14,8531.257,416,14,1,29,5982.069711501553,5974.257352741878,3713.0697115015537,2261.1876412403244,2080.0,407.0,70.0,0,3,C,136,83,0.3259982999879867
68,C3FDirect,14,14,14,8531.257,416,14,1,29,5982.069711501553,5974.257352741878,3713.0697115015537,2261.1876412403244,2080.0,407.0,70.0,0,3,C,136,83,0.3513172999955714
68,B,14,14,14,8798.635,339,14,1,27,6003.660569083322,6708.634866189349,4098.660569083322,2609.9742971060273,1695.0,325.0,70.0,0,,,,,0.4194285999983549
68,C,14,14,14,9261.886,440,14,1,29,6076.526432326396,6567.885914029794,3629.5264323263946,2938.359481703397,2200.0,424.0,70.0,0,,,,,0.4161872999975458
69,Cplus3F,15,15,15,9624.765,391,15,1,29,5656.462939073619,7247.764735187167,3682.4629390736195,3565.301796113554,1955.0,347.0,75.0,0,3,C,220,89,0.4862089000234846
69,C3FDirect,15,15,15,9624.765,391,15,1,29,5656.462939073619,7247.764735187167,3682.4629390736195,3565.301796113554,1955.0,347.0,75.0,0,3,C,220,89,0.4544873999839183
69,B,15,15,15,9399.33,387,15,1,27,6168.432365625786,7027.329682079464,4095.4323656257866,2931.8973164536787,1935.0,362.0,75.0,0,,,,,0.6325470000156201
69,C,15,15,15,10102.67,499,15,1,29,5956.526432326396,7057.670133283564,3629.5264323263946,3428.1437009571728,2495.0,475.0,75.0,0,,,,,0.5754127000109293
70,Cplus3F,14,14,14,8263.72,373,14,1,29,5726.056940537438,5962.720026820293,3641.056940537437,2321.6630862828547,1865.0,366.0,70.0,0,3,C,138,76,0.20318809998570941
70,C3FDirect,14,14,14,8263.72,373,14,1,29,5726.056940537438,5962.720026820293,3641.056940537437,2321.6630862828547,1865.0,366.0,70.0,0,3,C,138,76,0.24095959999249317
70,B,14,14,14,8489.392,370,14,1,27,6215.543341401833,6211.391757542775,4107.5433414018335,2103.848416140941,1850.0,358.0,70.0,0,,,,,0.373477900022408
70,C,14,14,14,8426.442,394,14,1,29,5872.526432326396,6001.441679541933,3629.5264323263946,2371.9152472155374,1970.0,385.0,70.0,0,,,,,0.38633509998908266
71,Cplus3F,11,11,11,7535.226,398,11,1,29,5964.5794987814925,5099.226458662903,3652.5794987814916,1446.64695988141,1990.0,391.0,55.0,0,3,C,103,51,0.2525597999920137
71,C3FDirect,11,11,11,7535.226,398,11,1,29,5964.5794987814925,5099.226458662903,3652.5794987814916,1446.64695988141,1990.0,391.0,55.0,0,3,C,103,51,0.24889570000232197
71,B,11,11,11,9999.909,435,11,1,27,6402.066971645872,7376.908909153363,4082.066971645874,3294.841937507495,2175.0,393.0,55.0,0,,,,,0.6906152000010479
71,C,11,11,11,8377.711,421,11,1,29,6058.511496676898,5806.71103968076,3642.511496676895,2164.1995430038646,2105.0,411.0,55.0,0,,,,,0.34798580000642687
72,Cplus3F,11,11,11,8888.21,453,11,1,29,5996.582238785033,6134.209778544505,3638.5822387850326,2495.6275397594736,2265.0,434.0,55.0,0,3,C,112,73,0.30552940000779927
72,C3FDirect,11,11,11,8888.21,453,11,1,29,5996.582238785033,6134.209778544505,3638.5822387850326,2495.6275397594736,2265.0,434.0,55.0,0,3,C,112,73,0.23355359997367486
72,B,11,11,11,7812.813,334,11,1,27,6074.86113601983,5758.813418808246,4117.861136019831,1640.9522827884182,1670.0,329.0,55.0,0,,,,,0.2277462000201922
72,C,11,11,11,9022.104,484,11,1,29,6226.62401029153,6077.104480618174,3630.624010291529,2446.480470326646,2420.0,470.0,55.0,0,,,,,0.36067709999042563
73,Cplus3F,16,16,16,7920.938,369,16,1,29,5608.226442759859,5642.93792205793,3559.226442759861,2083.711479298069,1845.0,353.0,80.0,0,2,C,137,63,0.27050769998459145
73,C3FDirect,16,16,16,7920.938,369,16,1,29,5608.226442759859,5642.93792205793,3559.226442759861,2083.711479298069,1845.0,353.0,80.0,0,2,C,137,63,0.2504256999818608
73,B,16,16,16,6711.459,272,16,1,27,4365.6576574546225,5008.458921815398,2843.657657454623,2164.8012643607753,1360.0,263.0,80.0,0,,,,,0.3986471999960486
73,C,16,16,16,9112.817,457,16,1,29,5738.955499181741,6313.8170674512785,3467.9554991817395,2845.861568269541,2285.0,434.0,80.0,0,,,,,0.6890371000044979
74,Cplus3F,12,12,12,7511.179,386,12,1,29,5978.422542622432,5146.179491670842,3727.422542622431,1418.756949048411,1930.0,375.0,60.0,0,4,C,65,60,0.07434069999726489
74,C3FDirect,12,12,12,7511.179,386,12,1,29,5978.422542622432,5146.179491670842,3727.422542622431,1418.756949048411,1930.0,375.0,60.0,0,4,C,65,60,0.06700299997464754
74,B,12,12,12,9246.616,377,12,1,27,6164.672757449098,6949.616383199226,4096.6727574491,2852.943625750125,1885.0,352.0,60.0,0,,,,,0.5273483000055421
74,C,12,12,12,8870.295,460,12,1,29,6082.526432326396,6068.29544552992,3629.5264323263946,2438.7690132035273,2300.0,442.0,60.0,0,,,,,0.32496070000343025
