case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
53,Base,12,12,12,8685.751,359,12,1,27,6078.8719793931805,6487.751038177037,4081.871979393182,2405.8790587838575,1795.0,343.0,60.0,0,0.43262339997454546
53,OrdDens,12,12,12,9460.44,362,12,1,27,6144.731515484859,7262.440125798832,4220.731515484859,3041.7086103139804,1810.0,328.0,60.0,0,0.4659743999945931
53,OrdArea,12,12,12,9063.632,317,12,1,27,5865.923594366652,7132.631908403297,4205.923594366652,2926.7083140366526,1585.0,286.0,60.0,0,0.41661990000284277
53,OrdTspReopt,12,12,12,8933.118,333,12,1,27,5898.86644811117,6904.117515222278,4141.866448111169,2762.2510671111145,1665.0,304.0,60.0,0,0.4434039999905508
54,Base,12,12,12,8545.143,408,12,1,27,6532.918152709543,6043.142760698471,4165.918152709544,1877.2246079889285,2040.0,402.0,60.0,0,0.324457100010477
54,OrdDens,12,12,12,8768.083,353,12,1,27,6209.003898927895,6605.08295791606,4232.003898927895,2373.0790589881667,1765.0,338.0,60.0,0,0.42861159998574294
54,OrdArea,12,12,12,7895.394,316,12,1,27,5990.195977809686,5952.393923295717,4217.195977809686,1735.1979454860336,1580.0,303.0,60.0,0,0.3347684000036679
54,OrdTspReopt,12,12,12,8059.227,344,12,1,27,6120.362329413778,5947.226639652239,4184.362329413778,1762.8643102384622,1720.0,332.0,60.0,0,0.4916786999965552
55,Base,14,14,14,8695.833,340,14,1,27,5957.941582763157,6604.8327285385185,4081.941582763158,2522.891145775362,1700.0,321.0,70.0,0,0.507115700020222
55,OrdDens,14,14,14,8684.597,315,14,1,27,6023.792552647441,6731.596688399208,4225.792552647442,2505.8041357517664,1575.0,308.0,70.0,0,0.3057540000008885
55,OrdArea,14,14,14,8868.162,311,14,1,27,5945.056308319121,6939.161720497658,4170.056308319121,2769.105412178536,1555.0,304.0,70.0,0,0.2590708000061568
55,OrdTspReopt,14,14,14,8188.958,326,14,1,27,6038.989234426368,6169.95832839134,4168.989234426367,2000.9690939649713,1630.0,319.0,70.0,0,0.3393396000028588
56,Base,10,10,10,8022.225,385,10,1,27,6318.8719793931805,5667.2251910250125,4081.871979393182,1585.3532116318324,1925.0,380.0,50.0,0,0.17193139999289997
56,OrdDens,10,10,10,8823.582,358,10,1,27,6157.864229437329,6644.581782567795,4184.864229437329,2459.7175531304683,1790.0,339.0,50.0,0,0.5103997999976855
56,OrdArea,10,10,10,8332.958,348,10,1,27,6113.056308319121,6210.958261083196,4170.056308319121,2040.9019527640748,1740.0,332.0,50.0,0,0.3633906999893952
56,OrdTspReopt,10,10,10,8508.431,372,10,1,27,6204.86644811117,6246.430562244007,4141.866448111169,2104.564114132839,1860.0,352.0,50.0,0,0.44788329998846166
57,Base,11,11,11,8388.027,354,11,1,27,6000.871979393181,6233.026602084138,4081.871979393182,2151.1546226909586,1770.0,330.0,55.0,0,0.5528567000001203
57,OrdDens,11,11,11,7688.588,311,11,1,27,5989.864229437329,5769.587543806401,4184.864229437329,1584.7233143690737,1555.0,309.0,55.0,0,0.1960180999885779
57,OrdArea,11,11,11,8149.43,325,11,1,27,5987.056308319121,6156.430026474063,4170.056308319121,1986.3737181549418,1625.0,313.0,55.0,0,0.32091870001750067
57,OrdTspReopt,11,11,11,8014.167,346,11,1,27,6125.518862303896,5894.167033887863,4165.518862303897,1728.6481715839684,1730.0,335.0,55.0,0,0.21708550001494586
58,Base,14,14,14,7973.336,306,14,1,27,5841.290273439728,6078.336249574576,4127.2902734397285,1951.0459761348466,1530.0,295.0,70.0,0,0.4075501999759581
58,OrdDens,14,14,14,8453.798,309,14,1,27,5863.864229437329,6547.798418395192,4184.864229437329,2362.9341889578627,1545.0,291.0,70.0,0,0.5156462000159081
58,OrdArea,14,14,14,8642.475,284,14,1,27,5743.474602365666,6888.4754161592855,4215.474602365667,2673.000813793621,1420.0,264.0,70.0,0,0.5650710000190884
58,OrdTspReopt,14,14,14,9117.473,333,14,1,27,5919.284742157717,7084.472686272502,4187.284742157715,2897.1879441147903,1665.0,298.0,70.0,0,0.7685939000220969
