case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
17,Cplus,15,15,15,9248.381,424,15,1,29,5924.024824225964,6643.380584591856,3634.0248242259636,3009.3557603658915,2120.0,410.0,75.0,0,1,C,,,0.37043939999421127
17,Cplus3A,15,15,15,9164.802,550,15,1,29,6592.34232797723,5793.801649474104,3724.3423279772287,2069.459321496876,2750.0,546.0,75.0,0,1,C,,,0.17492140000103973
17,Cplus3F,15,15,15,8127.802,379,15,1,29,5830.34232797723,5793.801649474104,3724.3423279772287,2069.459321496876,1895.0,364.0,75.0,0,1,C,171,83,0.20001339999726042
18,Cplus,12,12,12,8695.036,404,12,1,29,5890.5264323263955,6227.035637896739,3629.5264323263946,2597.5092055703462,2020.0,388.0,60.0,0,3,C,,,0.35230590001447126
18,Cplus3A,12,12,12,8236.67,464,12,1,29,6296.743033344567,5399.669625241187,3679.7430333445673,1719.9265918966187,2320.0,457.0,60.0,0,3,C,,,0.13495639999746345
18,Cplus3F,12,12,12,7827.67,396,12,1,29,5984.743033344567,5399.669625241187,3679.7430333445673,1719.9265918966187,1980.0,388.0,60.0,0,3,C,68,45,0.21592529999907129
19,Cplus,13,13,13,9848.03,510,13,1,29,6099.557993246914,6744.029931789984,3629.5579932469127,3114.471938543072,2550.0,489.0,65.0,0,2,C,,,0.39731620001839474
19,Cplus3A,13,13,13,8703.68,505,13,1,29,6443.818224791734,5621.680047044042,3724.818224791733,1896.8618222523094,2525.0,492.0,65.0,0,2,C,,,0.20249759999569505
19,Cplus3F,13,13,13,8094.68,405,13,1,29,5999.818224791734,5621.680047044042,3724.818224791733,1896.8618222523094,2025.0,383.0,65.0,0,2,C,100,48,0.19578559999354184
20,Cplus,13,13,13,9009.107,435,13,1,29,5944.5264323263955,6359.106978371859,3629.5264323263946,2729.5805460454626,2175.0,410.0,65.0,0,3,C,,,0.3633452999929432
20,Cplus3A,13,13,13,8694.19,471,13,1,29,6338.9888181173055,5824.189609331406,3666.9888181173037,2157.2007912141025,2355.0,450.0,65.0,0,3,C,,,0.14816879999125376
20,Cplus3F,13,13,13,8064.19,365,13,1,29,5744.988818117305,5824.189609331406,3666.9888181173037,2157.2007912141025,1825.0,350.0,65.0,0,3,C,106,64,0.17089480001595803
21,Cplus,12,12,12,8158.148,405,12,1,29,5919.957648659456,5684.148392485206,3629.957648659454,2054.190743825752,2025.0,389.0,60.0,0,2,C,,,0.40947509999386966
21,Cplus3A,12,12,12,7991.369,483,12,1,29,6410.36531291579,5043.369488009584,3630.3653129157874,1413.0041750937978,2415.0,473.0,60.0,0,2,C,,,0.10404810000909492
21,Cplus3F,12,12,12,7358.369,377,12,1,29,5840.365312915789,5043.369488009584,3630.3653129157874,1413.0041750937978,1885.0,370.0,60.0,0,2,C,106,57,0.14716930000577122
22,Cplus,13,13,13,8334.55,383,13,1,29,5818.918826267438,5989.550314516108,3673.9188262674365,2315.631488248672,1915.0,365.0,65.0,0,2,C,,,0.28079089999664575
22,Cplus3A,13,13,13,7771.71,411,13,1,29,6144.824303869994,5244.709995694276,3707.8243038699925,1536.8856918242827,2055.0,407.0,65.0,0,2,C,,,0.1329814000055194
22,Cplus3F,13,13,13,7424.71,353,13,1,29,5802.824303869993,5244.709995694276,3707.8243038699925,1536.8856918242827,1765.0,350.0,65.0,0,2,C,58,56,0.11785700000473298
