case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
9,Cplus3A,13,13,13,7481.873,455,13,1,29,6541.001634625317,4687.87338948297,3819.0016346253174,868.8717548576528,2275.0,454.0,65.0,0,3,C,,,0.011728699988452718
9,Cplus3F,13,13,13,6785.873,339,13,1,29,5845.001634625316,4687.87338948297,3819.0016346253174,868.8717548576528,1695.0,338.0,65.0,0,3,C,116,89,0.006095200020354241
10,Cplus,12,12,12,8306.804,388,12,1,29,5938.785976454414,5922.803765365152,3679.785976454413,2243.0177889107376,1940.0,384.0,60.0,0,4,C,,,0.16926470000180416
10,Cplus3A,12,12,12,8073.006,432,12,1,29,6160.505007387052,5422.006046745796,3729.5050073870507,1692.5010393587454,2160.0,431.0,60.0,0,4,C,,,0.19259489999967627
10,Cplus3F,12,12,12,7711.006,373,12,1,29,5860.505007387051,5422.006046745796,3729.5050073870507,1692.5010393587454,1865.0,364.0,60.0,0,4,C,59,82,0.15174309999565594
11,Cplus,11,11,11,7082.787,342,11,1,29,5677.289940011784,4979.786639237139,3653.289940011783,1326.496699225357,1710.0,338.0,55.0,0,6,C,,,0.11911719999625348
11,Cplus3A,11,11,11,7098.552,390,11,1,29,6037.12048044546,4709.552323983075,3703.120480445458,1006.4318435376168,1950.0,384.0,55.0,0,6,C,,,0.01158470002701506
11,Cplus3F,11,11,11,6790.552,338,11,1,29,5743.120480445459,4709.552323983075,3703.120480445458,1006.4318435376168,1690.0,336.0,55.0,0,6,C,52,54,0.01862960000289604
12,Cplus,16,16,16,6943.648,301,16,1,29,4913.231980284359,5068.6476385911255,3196.2319802843595,1872.4156583067675,1505.0,290.0,80.0,0,8,C,,,0.3742273999960162
12,Cplus3A,16,16,16,6738.124,355,16,1,29,5262.7912087795985,4533.124414913048,3260.7912087795976,1272.3332061334506,1775.0,350.0,80.0,0,8,C,,,0.2935152999998536
12,Cplus3F,16,16,16,6173.124,261,16,1,29,4710.791208779598,4533.124414913048,3260.7912087795976,1272.3332061334506,1305.0,255.0,80.0,0,8,C,94,82,0.35157559998333454
13,Cplus,16,16,16,6445.669,267,16,1,29,4484.591581147868,4764.669064847489,2944.5915811478676,1820.077483699621,1335.0,266.0,80.0,0,4,C,,,0.26940530000138097
13,Cplus3A,16,16,16,7741.233,418,16,1,29,5243.427986423231,5165.232526767291,3077.4279864232303,2087.8045403440624,2090.0,406.0,80.0,0,4,C,,,0.437249000009615
13,Cplus3F,16,16,16,6913.233,280,16,1,29,4595.42798642323,5165.232526767291,3077.4279864232303,2087.8045403440624,1400.0,268.0,80.0,0,4,C,138,85,0.29385240000556223
14,Cplus,12,12,12,7841.904,389,12,1,29,5884.5264323263955,5451.903854680952,3629.5264323263946,1822.3774223545572,1945.0,385.0,60.0,0,2,C,,,0.3457845999801066
14,Cplus3A,12,12,12,8244.537,481,12,1,29,6528.6745662718995,5305.536948944924,3724.6745662718986,1580.862382673025,2405.0,474.0,60.0,0,2,C,,,0.16108369998983108
14,Cplus3F,12,12,12,7627.537,378,12,1,29,5922.674566271899,5305.536948944924,3724.6745662718986,1580.862382673025,1890.0,372.0,60.0,0,2,C,103,85,0.11616560001857579
15,Cplus,11,11,11,7997.836,449,11,1,29,6294.870760077045,5254.8359368744495,3674.870760077043,1579.965176797406,2245.0,443.0,55.0,0,2,C,,,0.271737499977462
15,Cplus3A,11,11,11,7934.281,499,11,1,29,6601.339884058944,4888.281117117526,3720.339884058944,1167.9412330585824,2495.0,496.0,55.0,0,2,C,,,0.10065050001139753
15,Cplus3F,11,11,11,7535.281,433,11,1,29,6289.339884058944,4888.281117117526,3720.339884058944,1167.9412330585824,2165.0,427.0,55.0,0,2,C,66,42,0.07514150001225062
16,Cplus,15,15,15,7910.396,329,15,1,29,5512.5264323263955,5868.396436212978,3629.5264323263946,2238.870003886584,1645.0,322.0,75.0,0,2,C,,,0.4199790999991819
16,Cplus3A,15,15,15,7767.388,418,15,1,29,6055.7871480959475,5190.387543976654,3696.787148095946,1493.6003958807069,2090.0,412.0,75.0,0,2,C,,,0.15383039999869652
16,Cplus3F,15,15,15,7136.388,313,15,1,29,5539.787148095947,5190.387543976654,3696.787148095946,1493.6003958807069,1565.0,306.0,75.0,0,2,C,105,82,0.15355029999045655
17,Cplus,15,15,15,7993.999,332,15,1,29,5441.576929576963,5943.99943734343,3717.576929576963,2226.4225077664673,1660.0,315.0,75.0,0,2,C,,,0.15443080000113696
