case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
21,Grid26C,10,10,10,9136.524,370,10,1,26,6954.487833704979,6873.523950580338,4831.487833704978,2042.036116875362,1850.0,363.0,50.0,0,0.6145175999845378
21,Insert28,10,10,10,10090.978,381,10,1,28,7573.850066740741,7776.977609553824,5453.850066740741,2323.1275428130857,1905.0,359.0,50.0,0,4.770638499991037
21,Insert26,10,10,10,9653.063,360,10,1,26,7145.453020335566,7459.0634081212,5104.453020335567,2354.6103877856353,1800.0,344.0,50.0,0,5.580551399994874
21,ClearEarly28,10,10,10,9584.788,448,10,1,28,7800.736514974659,6853.787883127728,5233.736514974659,1620.0513681530658,2240.0,441.0,50.0,0,0.32348580000689253
22,ShiftB,10,10,10,9629.824,369,10,1,28,7378.9271078122365,7378.823979821193,5269.9271078122365,2108.896872008955,1845.0,356.0,50.0,0,0.7537671999889426
22,Grid26A,10,10,10,9806.494,353,10,1,26,6809.038645946024,7651.49367857408,4824.038645946023,2827.4550326280546,1765.0,340.0,50.0,0,0.6193826000089757
22,Grid26B,10,10,10,10516.922,371,10,1,26,6859.457968919034,8256.921761634527,4838.457968919035,3418.46379271549,1855.0,355.0,50.0,0,0.694078400003491
22,Grid26C,10,10,10,10472.459,381,10,1,26,6876.487833704979,8167.459130241026,4831.487833704978,3335.971296536048,1905.0,350.0,50.0,0,1.2020458999904804
22,Insert28,10,10,10,10196.429,381,10,1,28,7576.852436815454,7873.42899692445,5414.852436815452,2458.5765601089984,1905.0,368.0,50.0,0,7.178718799987109
22,Insert26,10,10,10,9762.281,380,10,1,26,7177.098776268302,7447.280960977693,5081.0987762683035,2366.1821847093915,1900.0,365.0,50.0,0,3.6099277999892365
22,ClearEarly28,10,10,10,9417.385,381,10,1,28,7566.699193279699,7087.38467695783,5302.699193279698,1784.685483678134,1905.0,375.0,50.0,0,0.23978709999937564
23,ShiftB,10,10,10,9355.213,396,10,1,28,7524.736514974659,6937.212849938205,5233.736514974659,1703.4763349635484,1980.0,388.0,50.0,0,0.5469545999949332
23,Grid26A,10,10,10,9134.845,387,10,1,26,7072.800972341292,6768.84536231118,4824.8009723412915,1944.0443899698887,1935.0,381.0,50.0,0,0.4258030999917537
23,Grid26B,10,10,10,9402.685,360,10,1,26,6925.457968919034,7195.685356314733,4838.457968919035,2357.2273873956974,1800.0,357.0,50.0,0,0.4150413000024855
23,Grid26C,10,10,10,9652.744,360,10,1,26,6852.4878337049795,7456.74353919583,4831.487833704978,2625.2557054908552,1800.0,346.0,50.0,0,0.9207612999889534
