seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
24119,31,F_coverage_integrated,10,10,10,3689.11,116,10,1,2947.109909,29,17,8,2244.7763621709837,79,0,0.900738
24119,31,G_rolling_coverage,10,10,10,3691.725,118,10,1,2940.725129,31,20,8,2244.7763621709837,79,0,0.890269
24119,31,I_ring_optimized,10,10,10,3315.105,115,10,1,2577.10498,28,20,8,2156.2463744334523,79,0,1.177717
24119,31,J_ring7_1000,10,10,10,3470.956,130,10,1,2642.95636,32,21,8,2041.9743945635585,90,0,1.027945
24119,31,Jplus_final,10,10,10,3331.448,117,10,1,2581.447942,19,18,0,1939.9757791803827,88,0,0.056581
24119,32,C_region_q2,11,11,11,4439.924,138,11,1,3557.923643,9,0,0,nan,103,0,0.352317
24119,32,Cplus_completion_coobserve,11,11,11,3986.931,143,11,1,3075.931014,14,8,0,nan,103,0,0.213321
24119,32,F_coverage_integrated,11,11,11,3864.135,134,11,1,3008.134958,36,22,8,2307.96809745931,88,0,1.704315
24119,32,G_rolling_coverage,11,11,11,3899.631,135,11,1,3036.630605,37,25,8,2307.96809745931,88,0,1.5448
24119,32,I_ring_optimized,11,11,11,3613.809,127,11,1,2800.809243,29,21,5,2183.751952258602,88,0,0.99436
24119,32,J_ring7_1000,11,11,11,3627.904,128,11,1,2810.904492,29,15,8,2063.331141168367,90,0,1.033936
24119,32,Jplus_final,11,11,11,3563.935,122,11,1,2779.935026,23,19,0,1947.5992332915646,88,0,0.170363
